id,text,发布时间,labels,like_count,favorite_count,comment_count,share_count,tags
7429505676948278568,"老天爷 本人实名举报许昌志身为电气商行,涉嫌虚假宣传诱导消费者。本人店面装修于2024年7月4号,听朋友介绍,以电气商行空调价格优惠,空调性能稳定,自冷效果好,便加拿大对方为好友,随后与客户进行了沟通与了解。因本人对空调的了解,空调的重量关乎着。整台机器的性能最后我选择了一款阳值致祥一级便品空调经客服告知我内积净重9公斤外积净重25公斤我预付了10台空调定金2000元货到时付了尾款10299元经本人拆箱后发现内积净重8.5外积净重20公斤根据国家相关规定空调设备进装的误差不应该大于设备进装的正负5%也就是说一个空调如果净重为50公斤那么它的净重误差应该在正负2.5公斤以内客服告诉我他们的外地净重25公斤误差应该在1.25公斤以内我购买的阳值炙香A级电瓶空调少了5公斤与商家描述数的严重不符本集完经客服开具的收据,本人在七叉叉未搜索到华语电器有限公司,又询问后得知为许昌市盛维电器商行。经本人在七叉叉搜索到有该公司,要求开具发表。对方说批发的利润低,拒开发表。我举报至许昌市税务局。本人从客服的朋友圈了解到许昌市盛维电器商行有限公司。经营规模庞大而不进行税务登记税务不如的职责在哪对方对外公章涉嫌造假本人无处生疏本人在七叉叉搜索到对方的营业执照后举报至去许昌市市场监管局告知了许昌市市场监管局门店位置市场管理局告知我找不到门店随后他们自贴了该公司法人促使我们双方沟通协商本人的要求是退款退货,赔偿本人预约师傅上面安装的伪业金一千块,对方不认可。随后,我吃癫了。许昌市市场监管局对盛微电器商行虚假宣传诱导消费者赔偿过经济损失进行处罚。后来,市场监管局回复我,对方不接电话,也找不到门店为由,对盛微电器商行营业之道列入异常,而结案。本集完身为执法部门第一次与胜维电信上网法人沟通时为何不去固定营业执照为啥不去鉴定营业场所所在位置导致消费者遭受经济损失而无处申诉我再次询问许昌市市场管理局多少个工作日对方的营业执照列入异常他们告知我为十个工作日我询问许昌市市场管理局我的申诉我的损失何处申诉建议我报警让警方协助调取法人信息随后我在许昌本地致电了许昌市110讲述我的事情110以付款实为异地而建议我在本地报警他们不受理我是一个普通的消费者维权之路寸步难行我请求许昌市工商局市场管理局能维护一个消费者的合法权益而不是说找不到对方为由任由违法的逍遥法律我也请求许昌市税务局能认真履行自己的职责,而不是找不到对方为由任由偷税漏税。时至今日,为维护自己的合法权益,本人敦保于许昌,空调问题迟迟得不到解决而无法使用。目前,对方信息不回,电话不接,我相信网络绝不是法外之地。也请许昌市纽贵部门能为我主张正义,而不是任由消费。而不是任由消费者遭受了损失而无处伸张本人法律一丝淡泊不知道对方的涉嫌虚假宣传诱导消费者导致我经济损失能不能退一配三事情的后遗本人会如实公布也请广大网友丝丝监督以上所述如有虚假本人负法律责任 ",2024-10-25,Y,1131,11,853,163,
7437048441777245490,"#媒体曝光 #实名举报 我叫钟凯悦此刻怀着无比悲愤与冤屈的心情将您实名控诉黑龙江省双鸦镇市有一线人民法院部分法官涉嫌违法违纪以及年尾赵立军二人涉嫌黑恶势力犯罪的行为恳请您为我主持公道还我合法权益2014年我弟弟钟立华因重地资金周转问题向年尾赵立军借款我作为其中一笔20万元借款的担保人未曾想到这竟成为一系列噩梦的开端2015年末水田转让和平2015年末,赵立军拿着一份我签字的水田转让合同,将我钟立华及吴迪起诉至友谊县法院庆丰法庭,声称我们自愿将位于第11管理区二站600亩水田以50万元价格转让给他,但未办理过户手续,要求法院将土地变更至他名下。在此次诉讼中,法院王金法官在被告钟立华、吴迪未到庭的情况下,仅凭原告提供的证据就作出判决,将土地及附属设施。叛规赵立军然而法院在判决后并未依法向我送达判决书我直至2022年4月25日才知晓该判决结果这严重违反了《民事诉讼法》关于送达和保障当事人诉讼权利的规定使得我在多年后才得知土地被判决转让错失了及时维权的机会2018年20万元借款诉讼案件2018年年尾又拿着那张我担保的借据再次起诉要求借款人钟立华和七进家偿还借款我一信人民法律孫旭水法官再次作出對年尾趙立軍有利的判決不僅如此中立華記的另外一筆30萬元年尾通過讓擔保分別打欠條等手段又從擔保人數獲取了30多萬元 ",2024-11-14,Y,247,39,56,51,"['媒体曝光', '实名举报']"
7418063851310124288,#热点话题🔥 实名举报 我王華實名舉報昆明市市立憲法院洪紹榮院長以權謀私以言代法幫助楊秉穎背後的立者違法撤銷第一次政權調解書這份調解書只不符合任何法律規定可以撤銷的調解書而他又違法炮製了第二次錯誤調解書後勤申訴昆明市眾院终身判决撤销司令县法院第二错误调解书昆明市司令县法院现有对第一次正确调解书又要作出重审现我强烈要求昆明市司令县法院坚持严格公正司法守护社会公平正义维护第一次正确调解书公正执行字幕由Amara.org社区提供 ,2024-09-24,Y,247,39,56,51,['热点话题']
7436539516921466151,黑心法官，歪曲事实枉法裁判，钱权交易罪加一等，恳请好心人帮忙转发点赞，谢谢 本人李開松 江蘇省徐州市銅山區銅山鎮人我實名舉報 江蘇省徐州市雲龍區人民法院法官董立 歪曲事實枉法裁判本人於2012年掛靠徐州廣通公司施工了南通新華公司中標的江蘇國信農埠世家272標項目廣通公司唯一給我開具了授權委託書全權辦理農埠世家項目的所有事情2013年9月竣工驗收並交付使用2015年7月審計結束期间多次去新华公司催要审计报告和工程款均被以没有审计结果为由拒付但在审计期间李庆伟个人向新华公司借款510万石世勇个人向新华公司借款230万他们均以个人名义给新华公司出具了借条并且约定了还款日期和利息后来李庆伟因犯罪进了监狱石世勇也没有按时还款新华公司在审计结束给我结算工程款的时候把这两条比私人借款都强行算成我的以领工程款多次协商无果后于2019年7月29日诉讼至徐州市云龙区人民法院在庭审笔录中李庆伟 石世勇都承认是其个人借款与我工程款无关董立法官对我依法提供的人证物证李庆伟的笔录口供及借条石世勇给新华公司出具的借条和口供均不采信也没有进行依法说理仅以新华公司说李庆伟是我侄子借条新华公司不是专业放贷公司为由判我败诉布福于2020年11月23日上诉到徐州市中级人民法院苏团法官违反法律程序维持原判《民事诉讼法》324条规定一审法院没有作出的判决认定二审法院只能在当事人自愿的情况下进行调解调解不成的应当发回重审在本案中一审法院对于实事有的私人借款并没有作出判决二审法院没有作出判决没有发回重审实际上是剥夺了我的上诉权利不服逐级上访到北京国家信访局徐州市 区信访局领导把我从北京劝回并以政府的名义委托第三方资深律师对我的案子进行分析研究最终报告一致认为我的案子判决错误没有法律依据应当依法改判有报告为证徐州市信访局长王晓松也多次组织了事区各级法院和职能部门召开了联办会议徐州市中级人民法院法院劉建功院長也認為該案判決錯誤並根據《中華人民共和國民事訴訟法》第198之規定依法對本案啟動了再審程序責令徐州市中級人民法院沈堅平立案審查於2022年9月20日葛文法官開庭審理案號2022蘇靈山民間22號可是法院一直在為自己的錯誤找藉口對我百般刁難為了拖延時間期間還故意換了一名聽法官負責簡單點在我多次维权下不得已丁法官在2023年12月30日违反法律程序给我出具一个所谓的市民函多次找丁法官索要按法律程序应当给我出具的是否受理的裁定书都被无理拒绝我又投诉到徐州市政法委书记刘广民处恳请政法委监督法院依法给我一个公平公正的说法到现在也没有一个结果我是一个癌症病人法院这样无休止地拖延我真的是等不起被逼无奈现在只能进行网络曝光寄希望于有关领导能为民做主伸张正义早日还我公平举报人李开松电话13372216669 ,2024-11-13,Y,247,39,56,51,
7436393977579851018,"#全国人大委员们好，中央政法委，最高人民法院，最高人民检察院，实名举报安徽省，合肥市及肥东县，公检法官官相护，相护勾结，相护配合，滥用职权徇私枉法，违背事实与法律并用下三滥手段非法拦截关押拘留我两次20日的违法行为，而不服′并申请信息公开，并再次报复刑事立案寻衅滋事罪，羁押我235天的违法行为，法院判犯寻衅滋事罪，免予刑事处罚，程序严重违法，我国的法律体系，有罪就有罚，难道法律还有找关系吗？谁给你的权利，法律不是这样的，人为故意制造刑事冤假错案直接责任人，这样的公检法跟黑社会有什么两样吗？恳请全国人大委员们，最高检，最高法关注此案，严查安徽省合肥市公检法法官杨文政，二审法官鲍杰，省高院法官范兴杰，肥东县检察院检察長張树东，合肥市检察院，检察员張玲，故意驳离事实，玩忽职守，枉法裁判的法律责任人，纠正错误判决，改判无罪，过我清白 我是安徽省肥東縣合肥循環經濟示範員黃克謹我實名舉報安徽省肥東縣人民法院法官楊文正合肥市中級人民法院法官暴捷違背事實與法律濫用司法權利高級人民法院法官范興傑違法剝奪我申訴人刑事訴訟法第253條枉法裁判製造冤假錯案違反剝奪申訴通知書2. 021晚刑申232號老司法貪污腐敗法官杨文正、二审法官鲍杰与参与当时罢案的公安、检察人员和利益关系人及报假案的报案人和肥化学工业员的人勾结串通明知黄克谨无罪,却硬是将一个合法的无辜上访人打击成寻衅滋事的犯罪人,并滥用职权强制关押黄克谨235天,滥用职权、庇护、违法打击报复,人为故意造假冤假错案直接责任牵扯子孙三代1.故意歪曲案件下以民事及纠纷并刑事犯罪全案都在说黄克谨与合肥化学工业园的房屋拆迁安置补偿纠纷以及对其中相关事项的协商处理情况导致的黄克谨上访情况没有任何黄克谨违法犯罪罪的事实证据法官杨文正却滥用职权枉法裁判最终以寻衅滋事罪定罪二一二审法官杨文正报解和检察官分别捏造不同的犯罪行为方式给黄克谨套上童音一审费东县法院杨文正以黄克谨违反中华人民共和国信访条例多次到北京天安门中南海等非信访地区走访滞留多次被公安机关给予训诫行政处罚为由认定黄克谨的行为构成寻衅滋事罪一审合肥市中级法院暴劫以黄克谨在公共场所起风闹事,造成公共场所秩序严重混乱,并强拿硬要公共财物,情节严重,破坏社会以社会秩序为由认定黄克谨的行为构成寻衅滋事罪二审合肥市人民检察院以黄克谨强行占有义和家园15庄403室房屋属于强拿硬要公共财物其行为构成寻衅滋事罪二审法官暴劫违法审理对上诉案件不是依法对一审进行全案审理而是在二审法没有出现新的事实证据的情况下建议审法院给黄克谨捏造的进京上访被训诫不能成立寻衅滋事罪就业又捏造出一种新的犯罪行为方式强拿硬要公共财物及强占房屋来给黄克谨套上和一审一样的罪名 寻衅滋事罪而这个房屋一审已查明认定是合法安置给黄克谨的二审法官报结却完全知案件事实证据和法律于不顾滥用职权 枉法裁判最终还能裁定维持一审判决真是荒谬至极此外一 二审法官和检察官分别以不同的犯罪行为方式來給黃克錦套上尋釁滋事罪法檢內部對黃克錦究竟以何種犯罪行為方式定罪都沒有形成統一意見沒有一致的犯罪事實因為他們都明知黃克錦沒有違法犯罪也搜集不到任何能證明黃克錦犯罪的證據只是為了強加罪名給黃克錦對於一審法官楊文正所說的黃克錦到北京上訪違反信訪條例楊文正認定違反信訪條例的哪條法律能證明尋釁滋事罪法法院没有说明理由对于二审法官报解和检察官不一致案件事实证据和法律于不顾在二审中捏造黄克谨强占房屋强拿硬要公共财物的问题于一审查明的事实不符属于滥用职权强加罪名全案用和违法犯罪毫无关联的民事纠纷证据来定刑事犯罪全案均没有黄克谨寻衅滋事行为的是事实和证据黄克谨何时在何地实施了何种寻衅滋事行为造造成那哪些危害后,我主观目的犯罪动机犯罪现场,无理由判我寻衅滋事罪。司法腐败,人为故意制造刑事错案。查阅全案卷宗,案件管辖,立案,拘留,逮捕,既不符合法定条件,也不符合法定程序。审判粗糙,错误百出,如一审肥东县法院案号室,2019晚0122行出124号,却在案卷中出现129号开庭笔录,且笔录与庭审同步出现。不认识事实 无论是否录音录像内容不一致笔录签名不是黄克谨本人所签严重抄袭审理 不按程序送达裁定文书等犯案人员私下与报案人多次接触吃喝请送 进行利益输送行政干预司法 报案人行政人员报假案与司法人员腐败勾结 司法人员利用国家赋予的司法权枉法裁判明知是冤假错案 不但不纠错还推为扯皮将错案推责给他人不存在的违纪违法问题追究濫用職權、枉法裁判、受賄瀆職等違紀違法責任嚴懲司法腐敗份子本著辦案責任終身負責制的原則糾正冤假錯案,撤銷案子改判無罪,還老百姓一個公道 ",2024-11-13,Y,17,1,5,4,['全国人大委员们好']
7436330759041928507," 本人实名举报许昌志身为电气商行涉嫌虚假宣传诱导消费者本人店面状由于2020于2024年7月4号听朋友介绍你电气商行空调价格优惠空调性能稳定自冷效果好便加了对方为好友随后与客户进行了沟通与了解因本人对空调的了解空调的重量关乎着整台机器的性能最后我选择了一款仰指志向一级电瓶空调经客服告知我内积净重9公斤外积净重25公斤我预付了10台空调定金2000元货到时付了尾款10299元经本人参箱后发现内积净重8.5 外积净重跟国家相关规定空调设备进动的误差不应该大于设备进动的正负5%也就是说一个空调如果净重为50公斤那么它的净重误差应该在正负2.5公斤以内客服告诉我他们的外地净重25公斤误差应该在1.25公斤以内我购买的杨直直响A级电瓶空调少了5公斤与商家描述出的严重不符严重不符经客服开具的收据,本人在七叉叉未搜索到华语电器有限公司,又询问后得知为许昌市盛维电器商行。经本人在七叉叉搜索到有该公司,要求开具发表。对方说批发的利润低,拒开发表。我举报至许昌市税务局。本人从客服的朋友圈了解到许昌市盛维电器商行有限公司。经营规模庞大而不进行税务登记税务不如的职责在哪对方对外公章涉嫌造假本人无处申诉本人在七叉叉搜索到对方的营业执照后举报至许昌市市场监管局告知了许昌市市场监管局门店位置市场管理局告知我找不到门店随后他们自贴了该公司法人促使我们双方沟通协商本人的要求是退款退货,赔偿本人预约师傅上面安装的伪业金一千块,对方不认可。随后,我吃癫了。曲昌市市场监管局对盛微电器商行虚假渲染诱导消费者赔偿过经济审视进行处罚。后来市场监管局回复我,对方不接电话,也找不到门店为由,对盛微电器商行营业指标列入异常,而结案。本集完身为执法部门第一次与盛维电信商行法人沟通时为何不去固定营业执照为啥不去鉴定营业场所所在位置导致消费者遭受经济损失而无处申诉我暂时询问许昌市市场管理局多少个工作日对方的营业执照列入异常他们告知我为十个工作日我询问许昌市市场管理局我的申诉我的损失何处申诉他们建议我报警让警方协助调取法人信息随后我在许昌本地致电了许昌市110讲述我的事情110以付款实为异地而建议我在本地报警他们不受理我是一个普通的消费者维权之路寸步难行我请求许昌市工商局市场管理局能维护一个消费者的合法权益而不是说找不到对方为由任由违法的逍遥法律我也请求许昌市税务局能认真履行自己的职责,而不是找不到对方为由任由偷税漏税。时至今日,为维护自己的合法权益,本人敦保于许昌,空调问题迟迟得不到解决而无法适应。目前,对方信息不回,电话不接,我相信网络绝不是法外之地。也请许昌市有关部门能为我主张正义,而不是任由消费。而不是任由消费者遭受了损失而无助伸张本人法律一词淡泊不知道对方的涉嫌虚假宣传诱导消费者导致经济损失能不能退一配三事情的后遗本人会如实公布也请广大网友丝丝监督以上所述如有虚假本人负法律责任 ",2024-11-12,Y,1127,13,698,79,
7427780419937930531,"实名举报，长岭县交警队事故科长，刘玉峰！#实名举报 本人李小波实名举报常岭县交警队事务科刘玉峰他办成冤假错案23年10月6号我李小波雇刘旺海和王占臣两名司机给拉玉米10月6号下午1点20分钟开始干活干到晚上6点20左右在园子里卸车卸车当中刘安海车门没关,车轮开入院外,停在那。他也不知道是心脏病还是脑供血不足,在车头后边站着晕了,倒下了。当时有刘美冲和王占成进行按压抢救,完了给我打电话,让我本人道歉。我到现场第一时间王占尘和刘美冲正在抢救安阳我说你俩拜长了拜瞎长了 赶紧往医院送我当时抱着他就往车里往车里送当时紧忙第一时间到长岭县医院到县医院抢救无效人员死亡我也报了警警察10月7号出警查此事说是意外事故当时治安大队跟技术大队两大队查案过程中没有发现创机造成伤害死亡 是意外死亡告诉刘晓波 你不用上火 该干活干活处理完几天有结果就给你信了结果到7号出警到6月13号下午交警队事务科刘亦峰给我打电话也没拿出手续出证件文件说要给我车头载走交警队拖到交警队他也没给我出手续让李小波本人签字说车头要做鉴定根本手续也没出所以说我感觉这事是交警取证违法不是现场取证田地头发生的意外事故不归交警所管田间地头的事儿你说能归你交警管吗?我举报有关部门县纪委、省纪委、中央纪委你们有关注此事的查查还李小波一个公道李小波太远了让李小波雇主赔偿82万我当时还没在现场意外事故他非得那交通事故处理法院就以他的证据为理由判决交警队的理由判决事务科跟技术科治安大队的材料一份也不采纳也不取证所以说刘亦峰造成冤假错案廖伯本人感觉太冤了希望有关部门有关领导还廖伯一个公证我拜托了80万廖伯是个雇主就干了两三亩的活我实在实在是承担不起请不吝点赞 订阅 转发 打赏支持明镜与点点栏目挣了几百块钱承担82万的事儿你说谁能承担起呀我要求各级领导还李小波一个公正李小波太冤了我希望各纪检委、省市纪检委、中央纪委能给李小波一个公正我此话希望有个公正刘亦峰跟死者家不是亲近他来大家也是金钱交易我也不想多说了希望有关部门领导你们好好查查还李小波一个公正拜托拜托再拜托了 ",2024-10-20,Y,371,4,16,19,['实名举报']
7408015047722552612,"#媒体曝光 实名举报# 我叫张建辉家住江苏省启东市新安镇大丰镇村二族我再次郑重举报楚州市琅琊区人民法院法官公某滥用职权枉法裁判 知法犯法等问题严重侵犯了我的合法权益具体情况如下1. 楚州市琅琊区人民法院公某涉嫌滥用职权枉法裁判1. 2019年5月9日我因一审法官公某要求变更诉讼请求原欠款项无数我以3月份的账目为第1次收到的账目为557,424元改为24,000元我考虑到增加会科为第三被告并对三被告进行财产保全而同意撤诉申请随后 我重新提交了相关材料但被告知法院已下班法官公谋让我将材料放在立案大厅受理处2、2019年6月3日我收到何一庭组成人员通知书我已在2020年2月2日明初2645号然而 几天后发文法官公谋电话要求我去法院撤销对除州会科开发商的财产保全公谋此举涉嫌滥用职权3、2019年6月6日我收到开庭传票开庭时间为2019年6月19日但应到处所无法官公谋以开庭为由发传票涉嫌诱骗我去除州撤销除州会科开发商的财产保全其行为涉嫌滥用职权4、2019年8月19日行业区人民法院第11法院我曾经在2012年在人民法院的人民法庭开庭时法院拒不采信我提供的能精准定义区分材料款与农民工工资的证据涉嫌知法犯法5、2019年10月21日我收到琅琊区人民法院2019-11102民初2645号民事判决书判决我支付工程款55万7424元该判决涉嫌枉法裁判明显违背事实和法律不得不向公安部门上访及向国家法律部门上访及向公安部门上访及向国家法律部门上访及向公安部门上访及向国家法律部门上访及向公安部门上访及向国家法律部门上访及向公安部门上访及向国家法律部门上访及向公安部门上访及向国家法律部门上访及向公安部门上访及向国家法律部门上访及向公安部门上访及向国家法律部门上访及向公安部门上访及向我信访部门反映问题但问题未得到妥善解决2022年8月28日我信访于国家信访局该局已将案件转交处理2022年12月8日储州市经济技术开发区建设局市容局签发文件要求妥善解决储州会科项目拖欠工程款及农民工工资然而 截至2024年2月9日储州市经济技术开发区仅垫付了部分工资19.1942万元由于于琅琊区人民法院法官公某滥用职权执法犯法 枉法裁判的行为给我本人造成了巨大的经济损失和心理负担以上所说全部属实如有不实我愿负法律责任因此 我请求上级领导和有关部门能够重视此案予以调查处理为我主持公道维护我的合法权益依法依规对公某法官进行严肃查处依法依规对我进行合理赔偿包括垫付的工资利润上房的车里费、住宿费、务工费等 ",2024-08-28,Y,43,1,2,2,['媒体曝光']
7253051481119542560,  实名举报实名举报妹妹顶包被判无期哥嫂向境外转移资产逍遥法外！妹妹顶包被判无期哥嫂向境外转移资产逍遥法外！妹妹顶包被判无期哥嫂向境外转移资产逍遥法外！妹妹顶包被判无期哥嫂向境外转移资产逍遥法外！,2023-07-07,Y,214,26,19,45,
7291378113647234356,  抢夺钥匙、霸占企业、撬门换锁如此黑社会性质团伙公安机关却不受理数亿元企业被非法霸占9个多月没人管抢夺钥匙、霸占企业、撬门换锁如此黑社会性质团伙公安机关却不受理数亿元企业被非法霸占9个多月没人管03:074G实名认证：请验证你的个人身份信息姓名张海波身份证号码410522198009277216手机号13937247766变更绑定手机号确定23456789XO03:074G实名认证：请验证你的个人身份信息姓名张海波身份证号码410522198009277216手机号13937247766变更绑定手机号确定23456789XO[含实名信息],2023-10-19,Y,65,7,6,2,
7436553830612995386,"#人物故事 #正义 #正义永远不会缺席 #实名举报 @中纪委@中国新闻网 @中国法院网 视频举报这个视频有点长希望大家认真看完视频后面还有一段录影今天是2024年11月12日我叫张人乐是深圳市龙港区板田街道板田村的原住村民在此本人向中纪委实名举报深圳市龙港区板田街道板田村股份合作有限公司第四第五届村长张晓达副村长张伟强在任职期间狼狈为奸 倒卖集体土地在坂田西村和坂田黄军山交界处有一个小山头原本是一个已经收购的果园已经收购的果园那就是村集体土地2013年张小丹和张伟强合谋把小山头推成空地转手卖出去从中获利千万元以上2017年本人也曾去了解过这块地叫狗子街去清理垃圾当时有人打电话来哄吓我说要气我叫弄死我张小达也曾在一次我们村民祭坛时他本人过来亲口说过在板田他想灭水就灭水当场有很多村民也听到这是有多大的后台才能说出这种话板田村黄军山存在很多的非法卖地问题都给所谓的前村长卖完了到现在现在我们有些个别的本地本地人连自己的一块地一栋房子都没有的人都大有人在而所谓的村官就两块地连在一起一起就是十几层深圳市龙广区板田村贪官太多希望有关政府部门可以严查这是当时这块地的买卖资料所有当时陈伟彪还报了派出所我也去了派出所他就是拿着这些资料证明说证明这块地是他的有两本视频最后还有一段我和果园主录音对话对话是用客家话说的大概意思就是张小达和张伟强把这块地转卖出去100平方米在100万到120万左右存在過濾千萬元以上我跟著他,他就跟著我一起掃,掃到我臉上掃到我臉上,掃到我臉上你都半生不老,還跟著他掃?我跟著他,我跟著他,我跟著他我跟著他,我跟著他,我跟著他我跟著他,我跟著他,我跟著他我跟著他,我跟著他你跟著他,我跟著他我跟著他,我跟著他我跟著他,我跟著他我跟著他,我跟著他我跟著他,我跟著他你還跟著他?我現在是在北七北七南廣對南廣為什麼做不到魚魚在哪裡魚在小江湖現在做不到變成南廣的地方現在滅了不可以了不可以了你以前是在釀雞精水嗎對 釀雞精水你覺得不要釀雞精魚嗎要你不吃嗎?阿表,你覺得阿表,愛情會表腿嗎?是啊你不吃嗎?我不吃,我不吃,我不吃我吃豬腿,你吃哪個?哪個?你覺得你那隻豬腿吃,覺得做成這樣,你心想你腿麻還是怎樣?你腿坐在那裡,怎麼樣?我家的兒子在那裡你家的兒子在那裡?在那裡在那裡在那裡那你家的兒子在那裡?你家的兒子在那裡?在那裡在那裡在那裡你家的兒子在那裡?我家的兒子在那裡不要啦,不要這樣調戲全部賣給草叢有些賣就一百二十萬,全部賣,不要色情動物賣一百萬要賺到錢,我估計要賺錢,不是給我賺了嗎?給你,你不想給你報派所嘛報派所給我拿到資料證明那間嘛原來有地主嘛那裡樹下有吃雞肚雞的我夾全給你他要比人家平壤開天野他就要給人家平壤開天野平壤開天野平壤開天野,可以延壓住對嘛他不要說其他留給他,全部賣給他錢數錢賣對啊為什麼錢數錢賣我們現在去年就賣到四萬塊的平房他要錢錢賣賣到百萬的開嘛他要錢錢賣一百二啊一百二喔一百二一百二嘛那你千斤嘛不要了那是 這樣這樣就到了現在又什麼事現在又什麼當時做村莊的養得貴貴隆隆不能不要了是是是是是是是是是是是是是是是是你現在講到另外一個地方哎就像是你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去你不敢去那個rebel 沒有留意我們那區才會走我們就是林艻調留意泰銘梁Mania不知道又沒再說了那區才會了我管日義乘義管七陽用二十二百二十乘從經大盟代政到老百家 ",2024-11-13,Y,12,1,8,16,"['人物故事', '正义', '正义永远不会缺席', '实名举报']"
7133747907437595940,  X身份证中国公民，为了工人和何安德老人最后的尊严不上镜生1955年04月20日址重庆市大足区龙岗街道办事处月东街5号4单元6-2仅用于实名举报基层不作为乱作为，选择性作为千方百计公民身份证号码5102习难群众用。下载打印无效腐败G员王某、徐某某等G商勾结私枉F陷H女企业家曹珍珠蒙Y致S的事实T我叫曹学维是桂东县文昌煤矿矿主曹珍珠（已故）的弟第家住湖南省郴州市苏仙区腐败G员王某、徐某某等G商勾结私枉F陷H女企业家曹珍珠蒙Y致S的事实T我叫曹学维是桂东县文昌煤矿矿主曹珍珠（已故）的弟第家住湖南省郴州市苏仙区,2022-08-20,Y,218,47,8,79,
